"","HHId","ComunID","ComunSize","Round","Animals.value","TraditionalAssets.value","IndustrialAssets.value","Total.value","Nfields","HHmale","HHAge","route.distance.SB","HHWealthZ","HHWealthAZ","HHWealthTZ","HHWealthIZ","AgeCorWealth","AgeCorWealthA","AgeCorWealthT","AgeCorWealthI","Gini.2","Gini.AgeCor.2","WealthCnt.2","Gini.3","Gini.AgeCor.3","WealthCnt.3","Gini","Gini.AgeCor","MeanWealth","MeanWealth.AgeCor","MeanWealthZ","MedianWealth","MedianWealth.AgeCor","MedianWealthZ","HHCnt","HHSize"
"633","HH0513",51,346,3,2952.5,5180,10616.06,18748.56,NA,1,50,107,1.677,0.942,1.442,1.948,18175.6082637231,2793.98640830145,4741.64714548133,11687.0361541945,0.263939131677229,0.226845579918875,64,0.348932590834701,0.299183770278146,31,0.28866811946978,0.237993158808145,8082.90831081081,10264.1328430444,0.373628378378378,7430.6075,10364.2783011121,0.549,74,2
"634","HH0514",51,346,2,1895,3245,5680.72,10820.72,5,1,46,107,0.715,0.703,0.958,0.65,11322.7582902236,1992.01654652451,3352.62204175088,6196.84791394024,0.263939131677229,0.226845579918875,64,0.348932590834701,0.299183770278146,31,0.28866811946978,0.237993158808145,8082.90831081081,10264.1328430444,0.373628378378378,7430.6075,10364.2783011121,0.549,74,6
"635","HH0515",51,346,2,840,2570,8105.56,11515.56,5,1,55,107,0.679,0.069,0.616,1.132,11110.0372653566,832.837581695392,2579.05252911182,7952.53168045215,0.263939131677229,0.226845579918875,64,0.348932590834701,0.299183770278146,31,0.28866811946978,0.237993158808145,8082.90831081081,10264.1328430444,0.373628378378378,7430.6075,10364.2783011121,0.549,74,4
"636","HH0516",51,346,2,1242.5,2970,7131.55,11344.05,2,1,64,107,0.673,0.427,0.969,0.916,11077.5382971603,1358.02727077156,3379.85131235207,7127.71827721509,0.263939131677229,0.226845579918875,64,0.348932590834701,0.299183770278146,31,0.28866811946978,0.237993158808145,8082.90831081081,10264.1328430444,0.373628378378378,7430.6075,10364.2783011121,0.549,74,8
"637","HH0517",51,346,2,260,2870,5639.05,8769.05,4,1,47,107,0.307,-0.753,0.783,0.606,9077.22825235432,263.176144042207,2936.86133705021,6052.39631632411,0.263939131677229,0.226845579918875,64,0.348932590834701,0.299183770278146,31,0.28866811946978,0.237993158808145,8082.90831081081,10264.1328430444,0.373628378378378,7430.6075,10364.2783011121,0.549,74,6
"638","HH0518",202,56,2,260,2620,724.645,3604.645,NA,1,40,30,-0.866,-0.695,0.781,-1.559,4382.72530979775,286.811643486772,2932.35264218263,1375.13850230031,0.375655883337297,0.316163450356644,14,NA,NA,NA,0.375655883337297,0.316163450356644,2370.51785714286,5125.78873790948,-0.833857142857143,1727.82,4221.28155638959,-0.9205,14,2
"639","HH0519",202,56,2,225,560,426.925,1211.925,2,1,31,30,-1.664,-0.573,-0.571,-1.307,2382.4591780307,342.287957565809,884.086390912982,1709.10747818782,0.375655883337297,0.316163450356644,14,NA,NA,NA,0.375655883337297,0.316163450356644,2370.51785714286,5125.78873790948,-0.833857142857143,1727.82,4221.28155638959,-0.9205,14,6
"640","HH0520",121,88,3,0,620,1403.1,2023.1,NA,1,31,21,-1.016,-2.332,-0.369,-0.298,3943.21468366573,-20.1151327860516,1086.22777924089,3554.02890425825,NA,NA,NA,0.356738462923946,0.24582686444705,23,0.356738462923946,0.24582686444705,5452.99586956522,7933.1188434678,-0.0502608695652174,4560.34,7486.02528803382,-0.028,23,5
"641","HH0520",202,56,2,335,350,589.25,1274.25,3,1,24,30,-0.975,0.102,-0.559,-0.612,4059.83780298144,870.276989179638,895.400456656344,2884.05073710462,0.375655883337297,0.316163450356644,14,NA,NA,NA,0.375655883337297,0.316163450356644,2370.51785714286,5125.78873790948,-0.833857142857143,1727.82,4221.28155638959,-0.9205,14,5
"642","HH0521",202,56,2,295,4225,1913.16,6433.16,6,1,44,30,-0.139,-0.65,1.35,-0.84,7008.91497254744,306.462822608729,4446.91039438238,2455.18638187809,0.375655883337297,0.316163450356644,14,NA,NA,NA,0.375655883337297,0.316163450356644,2370.51785714286,5125.78873790948,-0.833857142857143,1727.82,4221.28155638959,-0.9205,14,11
"643","HH0522",202,56,2,20,1000,405.74,1425.74,NA,1,31,30,-1.469,-1.79,0.018,-1.334,2797.50224272831,28.9137916218069,1561.30059115516,1670.81467912972,0.375655883337297,0.316163450356644,14,NA,NA,NA,0.375655883337297,0.316163450356644,2370.51785714286,5125.78873790948,-0.833857142857143,1727.82,4221.28155638959,-0.9205,14,4
"644","HH0523",202,56,2,55,2680,959.495,3694.495,NA,1,24,30,0.566,-1.135,1.85,-0.211,10458.452202223,143.268408474059,6238.99804060117,3755.89159047997,0.375655883337297,0.316163450356644,14,NA,NA,NA,0.375655883337297,0.316163450356644,2370.51785714286,5125.78873790948,-0.833857142857143,1727.82,4221.28155638959,-0.9205,14,2
"645","HH0524",202,56,2,0,150,265.705,415.705,NA,0,58,30,-3.133,-2.091,-1.725,-2.61,460.352035742953,-1.64753461153049,176.868547211213,414.324058185175,0.375655883337297,0.316163450356644,14,NA,NA,NA,0.375655883337297,0.316163450356644,2370.51785714286,5125.78873790948,-0.833857142857143,1727.82,4221.28155638959,-0.9205,14,2
"646","HH0525",202,56,2,17.5,350,262.095,629.595,NA,1,18,30,-1.335,-1.035,-0.066,-0.676,3108.77943339671,169.645599293903,1447.7676581551,2759.76104705297,0.375655883337297,0.316163450356644,14,NA,NA,NA,0.375655883337297,0.316163450356644,2370.51785714286,5125.78873790948,-0.833857142857143,1727.82,4221.28155638959,-0.9205,14,2
"647","HH0526",202,56,2,20,2720,1127.83,3867.83,4,1,52,30,-1.066,-1.873,0.677,-1.694,3803.15865623447,19.5606184662368,2705.95537393364,1214.01039253684,0.375655883337297,0.316163450356644,14,NA,NA,NA,0.375655883337297,0.316163450356644,2370.51785714286,5125.78873790948,-0.833857142857143,1727.82,4221.28155638959,-0.9205,14,11
"648","HH0527",202,56,2,325,2770,1087.985,4182.985,NA,1,26,30,0.521,-0.051,1.691,-0.255,10208.2744484324,706.282278753361,5615.70837959645,3651.77745095921,0.375655883337297,0.316163450356644,14,NA,NA,NA,0.375655883337297,0.316163450356644,2370.51785714286,5125.78873790948,-0.833857142857143,1727.82,4221.28155638959,-0.9205,14,2
"649","HH0528",202,56,2,637.5,620,772.4,2029.9,NA,1,24,30,-0.301,0.592,0.012,-0.402,6348.83098573544,1707.09184161536,1553.80144378229,3321.98710942807,0.375655883337297,0.316163450356644,14,NA,NA,NA,0.375655883337297,0.316163450356644,2370.51785714286,5125.78873790948,-0.833857142857143,1727.82,4221.28155638959,-0.9205,14,2
"650","HH0529",202,56,2,72.5,620,515.615,1208.115,2,1,21,30,-0.695,-0.746,0.273,-0.482,4925.29193266137,265.840327055036,1949.29867789855,3149.56191175049,0.375655883337297,0.316163450356644,14,NA,NA,NA,0.375655883337297,0.316163450356644,2370.51785714286,5125.78873790948,-0.833857142857143,1727.82,4221.28155638959,-0.9205,14,4
"651","HH0530",202,56,2,167.5,470,476.105,1113.605,4,1,26,30,-1.366,-0.559,-0.424,-0.895,3034.17535056765,349.401688829329,1028.23839888014,2358.17097208975,0.375655883337297,0.316163450356644,14,NA,NA,NA,0.375655883337297,0.316163450356644,2370.51785714286,5125.78873790948,-0.833857142857143,1727.82,4221.28155638959,-0.9205,14,6
"652","HH0531",202,56,2,130,1405,560.3,2095.3,NA,1,20,30,0.248,-0.282,1.39,-0.338,8782.2877796531,515.028444333331,4575.19215524339,3462.9977468479,0.375655883337297,0.316163450356644,14,NA,NA,NA,0.375655883337297,0.316163450356644,2370.51785714286,5125.78873790948,-0.833857142857143,1727.82,4221.28155638959,-0.9205,14,2
"653","HH0532",116,65,2,275,840,1511.185,2626.185,NA,1,29,61,-0.481,-0.339,-0.04,-0.169,5664.12380890707,475.880788114763,1481.92248435934,3856.98849211045,0.230738505175741,0.224191549918409,7,NA,NA,NA,0.230738505175741,0.224191549918409,4435.88285714286,6671.97843552769,-0.315714285714286,5008.525,5664.12380890707,-0.481,7,9
"654","HH0533",116,65,2,495,930,3583.525,5008.525,NA,1,47,61,-0.609,-0.298,-0.498,-0.127,5214.76257822959,503.458228214924,953.875339062892,3959.1715939826,0.230738505175741,0.224191549918409,7,NA,NA,NA,0.230738505175741,0.224191549918409,4435.88285714286,6671.97843552769,-0.315714285714286,5008.525,5664.12380890707,-0.481,7,5
"655","HH0534",116,65,2,405,790,419.77,1614.77,NA,1,25,61,-0.744,0.182,0.197,-0.902,4764.95244387356,971.456861376712,1826.73766071655,2344.79803535481,0.230738505175741,0.224191549918409,7,NA,NA,NA,0.230738505175741,0.224191549918409,4435.88285714286,6671.97843552769,-0.315714285714286,5008.525,5664.12380890707,-0.481,7,3
"656","HH0535",116,65,2,830,1110,4985.565,6925.565,NA,1,49,61,-0.141,0.071,-0.341,0.337,7000.21823169219,835.048575360322,1117.17525693626,5211.85735565032,0.230738505175741,0.224191549918409,7,NA,NA,NA,0.230738505175741,0.224191549918409,4435.88285714286,6671.97843552769,-0.315714285714286,5008.525,5664.12380890707,-0.481,7,11
"657","HH0536",116,65,2,237.5,1080,4613.32,5930.82,NA,1,37,61,0.007,-0.705,-0.173,0.666,7644.8591659797,282.610516744894,1311.76989715949,6249.75530227697,0.230738505175741,0.224191549918409,7,NA,NA,NA,0.230738505175741,0.224191549918409,4435.88285714286,6671.97843552769,-0.315714285714286,5008.525,5664.12380890707,-0.481,7,11
"658","HH0537",116,65,2,1291,802,3647.06,5740.06,NA,1,26,61,0.992,0.987,0.132,1.233,13057.7764051996,2979.71035306957,1727.71968665264,8362.63460441683,0.230738505175741,0.224191549918409,7,NA,NA,NA,0.230738505175741,0.224191549918409,4435.88285714286,6671.97843552769,-0.315714285714286,5008.525,5664.12380890707,-0.481,7,4
"659","HH0538",116,65,2,522.5,620,2062.755,3205.255,NA,1,47,61,-1.234,-0.259,-0.87,-0.874,3357.15641481211,531.703546884921,634.836370004527,2394.94900344718,0.230738505175741,0.224191549918409,7,NA,NA,NA,0.230738505175741,0.224191549918409,4435.88285714286,6671.97843552769,-0.315714285714286,5008.525,5664.12380890707,-0.481,7,11
"660","HH0539",56,67,3,2047.5,2790,3644.18,8481.68,2,1,42,93,0.492,0.772,0.828,0.252,10053.9755226336,2194.49748953034,3039.62346442623,4963.91188321329,0.273906193513718,0.183994923209703,10,0.415300357548562,0.322018452290547,11,0.373942265514079,0.27257869125184,8752.27953125,10563.8773257694,0.374375,6918.4575,10290.5964174808,0.50875,16,8
"661","HH0539",56,67,2,405,1040,4090.17,5535.17,2,1,36,93,-0.035,-0.285,-0.181,0.544,7457.96919299899,512.92935076745,1301.80469358661,5849.41937041779,0.273906193513718,0.183994923209703,10,0.415300357548562,0.322018452290547,11,0.373942265514079,0.27257869125184,8752.27953125,10563.8773257694,0.374375,6918.4575,10290.5964174808,0.50875,16,8
"662","HH0540",56,67,3,12175,2370,4392.515,18937.515,NA,1,37,93,1.899,2.068,0.746,0.762,20111.5113780745,15441.7172893459,2854.34704249293,6579.16002741194,0.273906193513718,0.183994923209703,10,0.415300357548562,0.322018452290547,11,0.373942265514079,0.27257869125184,8752.27953125,10563.8773257694,0.374375,6918.4575,10290.5964174808,0.50875,16,7
"663","HH0540",56,67,2,1440,1095,2461.81,4996.81,2,1,31,93,0.249,0.852,0.118,0.229,8788.85533920818,2457.61825332181,1705.41896118627,4898.71530749157,0.273906193513718,0.183994923209703,10,0.415300357548562,0.322018452290547,11,0.373942265514079,0.27257869125184,8752.27953125,10563.8773257694,0.374375,6918.4575,10290.5964174808,0.50875,16,7
"664","HH0541",56,67,2,1487.5,830,1307.66,3625.16,2,0,78,93,-0.246,0.894,-0.112,-0.555,6565.1975010663,2609.0577125018,1387.67640865314,2999.91174810283,0.273906193513718,0.183994923209703,10,0.415300357548562,0.322018452290547,11,0.373942265514079,0.27257869125184,8752.27953125,10563.8773257694,0.374375,6918.4575,10290.5964174808,0.50875,16,1
"665","HH0541",56,67,3,240,900,1095.355,2235.355,1,0,84,93,-0.351,-0.032,0.22,-0.353,6153.92379947894,725.642709461873,1863.560396058,3430.88997674122,0.273906193513718,0.183994923209703,10,0.415300357548562,0.322018452290547,11,0.373942265514079,0.27257869125184,8752.27953125,10563.8773257694,0.374375,6918.4575,10290.5964174808,0.50875,16,1
"666","HH0542",56,67,3,1410,5130,7617.035,14157.035,4,1,52,93,1.162,0.398,1.429,1.254,14211.242093294,1305.08196895074,4699.56019134254,8450.32503134847,0.273906193513718,0.183994923209703,10,0.415300357548562,0.322018452290547,11,0.373942265514079,0.27257869125184,8752.27953125,10563.8773257694,0.374375,6918.4575,10290.5964174808,0.50875,16,5
"667","HH0542",56,67,2,1150,9440,4952.395,15542.395,2,1,46,93,1.431,0.334,2.537,0.417,16192.8263727784,1195.99659795774,9605.82836287276,5452.90479929507,0.273906193513718,0.183994923209703,10,0.415300357548562,0.322018452290547,11,0.373942265514079,0.27257869125184,8752.27953125,10563.8773257694,0.374375,6918.4575,10290.5964174808,0.50875,16,5
"668","HH0543",56,67,2,75,830,4004.49,4909.49,NA,1,44,93,-0.558,-1.457,-0.569,0.149,5390.67979153977,76.629826661895,886.078045891584,4674.72424802388,0.273906193513718,0.183994923209703,10,0.415300357548562,0.322018452290547,11,0.373942265514079,0.27257869125184,8752.27953125,10563.8773257694,0.374375,6918.4575,10290.5964174808,0.50875,16,2
"669","HH0544",56,67,2,2445,470,1139.55,4054.55,NA,1,23,93,0.813,1.542,-0.197,0.043,11917.7474404752,6753.52248020735,1281.84160733589,4391.51119483937,0.273906193513718,0.183994923209703,10,0.415300357548562,0.322018452290547,11,0.373942265514079,0.27257869125184,8752.27953125,10563.8773257694,0.374375,6918.4575,10290.5964174808,0.50875,16,2
"670","HH0545",56,67,2,3110,770,4598.425,8478.425,NA,1,41,93,0.412,1.135,-0.596,0.474,9623.71428835589,3690.81040501821,861.628327121496,5629.50029720426,0.273906193513718,0.183994923209703,10,0.415300357548562,0.322018452290547,11,0.373942265514079,0.27257869125184,8752.27953125,10563.8773257694,0.374375,6918.4575,10290.5964174808,0.50875,16,2
"671","HH0546",56,67,3,255,830,558.6,1643.6,NA,1,31,93,-1.351,-0.585,-0.08,-1.169,3069.01317305024,336.451769341929,1429.82456948257,1912.10523465819,0.273906193513718,0.183994923209703,10,0.415300357548562,0.322018452290547,11,0.373942265514079,0.27257869125184,8752.27953125,10563.8773257694,0.374375,6918.4575,10290.5964174808,0.50875,16,8
"672","HH0547",56,67,3,8637.5,4790,10363.225,23790.725,2,1,62,93,1.875,1.547,1.474,1.751,19891.172397881,6805.02340340443,4848.16205315001,10692.1524388758,0.273906193513718,0.183994923209703,10,0.415300357548562,0.322018452290547,11,0.373942265514079,0.27257869125184,8752.27953125,10563.8773257694,0.374375,6918.4575,10290.5964174808,0.50875,16,4
"673","HH0548",56,67,2,2072.5,3330,6178.505,11581.005,NA,1,39,93,1.043,0.882,1.114,1.042,13399.2226500989,2563.05486658096,3758.40651440488,7602.15932944293,0.273906193513718,0.183994923209703,10,0.415300357548562,0.322018452290547,11,0.373942265514079,0.27257869125184,8752.27953125,10563.8773257694,0.374375,6918.4575,10290.5964174808,0.50875,16,2
"674","HH0549",56,67,2,4335,2920,5489.915,12744.915,2,1,43,93,1.104,1.337,0.868,0.691,13811.4883939828,4963.78502607575,3131.5555857579,6333.33800949768,0.273906193513718,0.183994923209703,10,0.415300357548562,0.322018452290547,11,0.373942265514079,0.27257869125184,8752.27953125,10563.8773257694,0.374375,6918.4575,10290.5964174808,0.50875,16,3
"675","HH0549",56,67,3,310,2490,4640.08,7440.08,1,1,49,93,0.107,-0.746,0.619,0.407,8103.46869922853,266.071473845592,2584.00820854727,5422.38743436255,0.273906193513718,0.183994923209703,10,0.415300357548562,0.322018452290547,11,0.373942265514079,0.27257869125184,8752.27953125,10563.8773257694,0.374375,6918.4575,10290.5964174808,0.50875,16,3
"676","HH0550",56,67,2,577.5,3080,2437.66,6095.16,NA,1,34,93,0.272,0.05,1.197,-0.019,8899.09305465792,810.645925445718,3990.44196400795,4229.69357990656,0.273906193513718,0.183994923209703,10,0.415300357548562,0.322018452290547,11,0.373942265514079,0.27257869125184,8752.27953125,10563.8773257694,0.374375,6918.4575,10290.5964174808,0.50875,16,2
"677","HH0551",56,67,3,0,2530,4298.49,6828.49,4,1,66,93,0.053,-2.28,0.818,0.348,7850.72507076347,-16.5470451900255,3015.34155270439,5245.54148934384,0.273906193513718,0.183994923209703,10,0.415300357548562,0.322018452290547,11,0.373942265514079,0.27257869125184,8752.27953125,10563.8773257694,0.374375,6918.4575,10290.5964174808,0.50875,16,2
"678","HH0552",56,67,3,3685,560,583.02,4828.02,NA,1,25,93,0.866,1.655,-0.07,-0.638,12245.4806895196,8031.22129729167,1442.73173684712,2833.22254492078,0.273906193513718,0.183994923209703,10,0.415300357548562,0.322018452290547,11,0.373942265514079,0.27257869125184,8752.27953125,10563.8773257694,0.374375,6918.4575,10290.5964174808,0.50875,16,4
"679","HH0553",232,45,3,405,4680,4584.745,9669.745,NA,1,47,27,0.592,-0.536,1.345,0.445,10605.9483218773,361.05550722576,4431.62255938838,5539.81004907282,NA,NA,NA,0.446399625739459,0.31291762170305,10,0.446399625739459,0.31291762170305,12025.847,12333.3677030059,0.6533,7225.8725,10452.5808846639,0.5645,10,2
"680","HH0554",232,45,3,772.5,2800,5119.915,8692.415,NA,1,33,27,0.972,0.251,1.077,1.265,12925.4859711983,1067.70898746608,3658.52130955835,8494.15472408161,NA,NA,NA,0.446399625739459,0.31291762170305,10,0.446399625739459,0.31291762170305,12025.847,12333.3677030059,0.6533,7225.8725,10452.5808846639,0.5645,10,4
"681","HH0555",232,45,3,130,480,4658.29,5268.29,NA,1,37,27,-0.059,-1.262,-0.859,0.853,7352.22501379698,114.018141221489,642.985129208725,6900.38966148511,NA,NA,NA,0.446399625739459,0.31291762170305,10,0.446399625739459,0.31291762170305,12025.847,12333.3677030059,0.6533,7225.8725,10452.5808846639,0.5645,10,2
"682","HH0556",232,45,3,1315,4790,6627.25,12732.25,NA,1,59,27,0.902,0.356,1.417,0.934,12474.9380346082,1232.44390103714,4659.56804874799,7193.53909292348,NA,NA,NA,0.446399625739459,0.31291762170305,10,0.446399625739459,0.31291762170305,12025.847,12333.3677030059,0.6533,7225.8725,10452.5808846639,0.5645,10,2
"683","HH0557",232,45,3,442.5,410,4474.74,5327.24,NA,1,30,27,0.537,-0.087,-0.706,1.301,10299.2134474506,673.144634438456,765.042679610604,8644.2504346907,NA,NA,NA,0.446399625739459,0.31291762170305,10,0.446399625739459,0.31291762170305,12025.847,12333.3677030059,0.6533,7225.8725,10452.5808846639,0.5645,10,2
"684","HH0558",232,45,3,38392.5,1500,8686.62,48579.12,NA,1,27,27,3.145,2.699,0.795,2.652,33924.7564621344,44777.7126030819,2963.127231142,15795.6927821951,NA,NA,NA,0.446399625739459,0.31291762170305,10,0.446399625739459,0.31291762170305,12025.847,12333.3677030059,0.6533,7225.8725,10452.5808846639,0.5645,10,2
"685","HH0559",73,228,2,980,3440,7368.215,11788.215,3,1,47,25,0.854,0.207,1.023,1.093,12172.3815380572,1004.66845468541,3515.79113517915,7801.85845468673,0.451334548305456,0.336191170499482,43,NA,NA,NA,0.451334548305456,0.336191170499482,6588.69011627907,8553.55950076847,-0.0318837209302326,4707.155,7510.32965094295,-0.023,43,10
"686","HH0559",232,45,3,655,800,3882.51,5337.51,NA,1,54,27,-0.512,-0.181,-0.567,0.005,5553.37086381673,591.791761197309,887.883774753099,4292.74820425002,NA,NA,NA,0.446399625739459,0.31291762170305,10,0.446399625739459,0.31291762170305,12025.847,12333.3677030059,0.6533,7225.8725,10452.5808846639,0.5645,10,10
"687","HH0560",232,45,3,737.5,740,1566.47,3043.97,NA,1,31,27,-0.38,0.29,-0.195,-0.174,6042.56572748765,1125.30312171365,1285.25333973232,3844.56597677008,NA,NA,NA,0.446399625739459,0.31291762170305,10,0.446399625739459,0.31291762170305,12025.847,12333.3677030059,0.6533,7225.8725,10452.5808846639,0.5645,10,2
"688","HH0561",232,45,3,1220,2580,1959.33,5759.33,NA,1,63,27,-0.294,0.352,0.773,-0.834,6375.01812314482,1225.83835220663,2912.94381115417,2465.97251585011,NA,NA,NA,0.446399625739459,0.31291762170305,10,0.446399625739459,0.31291762170305,12025.847,12333.3677030059,0.6533,7225.8725,10452.5808846639,0.5645,10,2
